0.13202587854485567,0.09584711204942492,0.08202571389242157,0.07029322213958848,0.06401186789877461,0.05704602169532101,0.052901546839511454,0.05504268676491119,0.05290248385554182,0.0504702464124572
0.27,0.335,0.368,0.391,0.413,0.431,0.431,0.431,0.44,0.448
0.379,0.463,0.497,0.524,0.549,0.567,0.568,0.563,0.576,0.584
0.64,0.687,0.709,0.727,0.734,0.745,0.75,0.754,0.754,0.762
0.0921460948794286,0.06591011769782072,0.060088970808351405,0.0521957067635997,0.04913563846364583,0.05968110257610146,0.05925784158621666,0.04257620920759132,0.0404363544983495,0.035594699815547234
0.359,0.383,0.415,0.432,0.462,0.433,0.433,0.47,0.473,0.498
0.52,0.521,0.616,0.614,0.612,0.617,0.617,0.675,0.628,0.675
0.679,0.715,0.711,0.722,0.74,0.734,0.73,0.745,0.757,0.762
